"conflict","growth","rain"
1,0,-0.126711770892143
1,0.00793656334280968,-0.0793550163507462
0,-0.105772741138935,-0.0375246293842793
0,-0.396929085254669,0.0922390893101692
0,0.307317346334457,0.0206485874950886
0,0.102340288460255,0.015454800799489
1,-0.0389704629778862,-0.0237535368651152
1,0.0665207728743553,-0.089965745806694
1,0.0345710888504982,0.062673956155777
0,0.00440927222371101,0.217507675290108
0,0.0561895407736301,-0.0877156928181648
0,-0.0124688167124987,-0.251452535390854
0,-0.0513467937707901,0.16426120698452
0,0.0319432243704796,0.130790993571281
0,-0.00687877601012588,0.185872346162796
0,0.0138528421521187,0.0214869249612093
0,0.000854010868351907,0.162560403347015
0,-0.0281569883227348,-0.0575721450150013
0,0.00526771089062095,-0.289607107639313
0,-0.0218340400606394,0.0311411544680595
0,-0.00330082001164556,0.0405235402286053
0,-0.0472505651414394,0.109393574297428
0,0.00257550389505923,0.139837339520454
0,0.0243683476001024,-0.133321389555931
0,0.0230892673134804,-0.0108457645401359
0,0.0217233058065176,-0.0899138376116753
1,0.0286867059767246,0.0344898700714111
0,0.0229681972414255,0.218951091170311
0,-0.0368744991719723,0.143985539674759
0,-0.0209662728011608,-0.0879434198141098
0,0.0549348369240761,-0.173780649900436
0,-0.148278936743736,-0.00572265405207872
0,-0.0621761716902256,0.0493252016603947
0,-0.026519326493144,0.193307042121887
0,-0.014755972661078,0.0148171419277787
0,0.0241935811936855,-0.0738190710544586
0,0.0348706617951393,0.0791016593575478
0,-0.0206521674990654,-0.0954946652054787
0,0.0277469214051962,0.0584369301795959
0,-0.207343384623528,0.0521961264312267
0,-0.0232294891029596,-0.0504165329039097
0,0.00998913962393999,-0.0131407780572772
0,-0.122197926044464,-0.06835076212883
0,0.0220286957919598,-0.101092427968979
0,-0.19646580517292,-0.14012847840786
1,-0.0292585715651512,0.0341926254332066
1,-0.0990508049726486,-0.11536567658186
0,0.166666597127914,0.824130952358246
0,-0.00230411789380014,0.253957092761993
0,-0.0715935081243515,-0.549871325492859
0,-0.0323383361101151,0.4514080286026
0,-0.160668388009071,0.0990112945437431
0,0.251148521900177,-0.514533162117004
0,-0.019583810120821,0.888012290000916
0,-0.0112359588965774,-0.14016780257225
1,-0.0214646719396114,0.304012805223465
1,-0.0929031893610954,-0.147426769137383
1,-0.0469416677951813,-0.298098891973495
1,0.0514874309301376,0.269004970788956
1,-0.0239390786737204,-0.281681835651398
1,-0.0627090707421303,-0.00292550609447062
1,0.0410347953438759,-0.0558845549821854
1,-0.0511282235383987,0.252240777015686
1,-0.00872969441115856,-0.139683902263641
1,0.00182205950841308,0.0259230565279722
1,0.0187935847789049,0.263787031173706
1,-0.00595060409978032,-0.115376994013786
1,-0.0278360284864902,-0.232979297637939
1,-0.0190886091440916,0.252080351114273
1,-0.0370370447635651,-0.307182163000107
1,-0.00881845690310001,0.383923828601837
0,0.010494259186089,-0.135669574141502
0,0.00907348375767469,0.308278292417526
0,0.020808381959796,0.117613203823566
0,0.00597432116046548,-0.136571034789085
0,-0.0115448487922549,-0.10500156134367
0,-0.00454699387773871,-0.0672826990485191
0,0.00461894692853093,-0.00988111365586519
0,0,-0.15191687643528
1,0.0183907728642225,-0.066538117825985
1,-0.0586907304823399,-0.202338740229607
1,-0.0515587329864502,0.451283931732178
1,0.0771175622940063,-0.0158092640340328
1,-0.0410798415541649,0.0453791618347168
1,-0.0660954266786575,0.207597449421883
1,0.0589777417480946,-0.0643677562475204
1,-0.0631188079714775,-0.250896066427231
1,-0.0277411192655563,0.129125475883484
1,0.0279611386358738,0.0656469464302063
0,0.0216108951717615,0.0504118800163269
0,0.0204180218279362,0.036203145980835
1,0.22708834707737,0.0184689182788134
1,0.0193636901676655,0.204532906413078
1,0.0445638634264469,-0.243516370654106
1,0.0273789390921593,-0.0970447883009911
0,0.135754004120827,0.215686142444611
0,-0.180587515234947,-0.399550765752792
